Cells,Rls
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0.5,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,56
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.25,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0.25,57
0.25,57
0.5,57
0.25,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.25,57
0.25,57
0,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0,57
0,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.25,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0,57
0,57
0.5,57
0.25,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0.25,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.25,57
0.5,57
0,57
0,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0.25,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.25,57
0.5,57
0,57
0.5,57
0.5,57
0,57
0.25,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0,57
0,57
0.25,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0.25,57
0.25,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.25,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.25,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.25,57
0.5,57
0.25,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.5,57
0.25,57
0.25,57
0.25,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0,57
0.5,57
0.5,57
0.5,57
0.25,57
0.25,57
0.5,57
1,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.25,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0.5,57
0,57
0.5,57
0.25,57
0.5,57
0,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
1,57
0.5,57
0.5,57
0,57
0.5,57
0,57
0.5,57
0.5,57
0.25,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0,57
0.5,57
1,57
0.5,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0,57
0.25,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.25,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.25,57
0.5,57
1,57
0.25,57
0.5,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
0.5,57
0.5,57
0.5,57
0.25,57
1,57
0.5,57
0.5,57
0,57
0,57
1,57
0.5,57
0.5,57
0.5,57
0.5,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
1,57
1,57
0.5,57
0.5,57
1,57
0,57
0,57
0,57
1,57
1,57
0.5,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
1,57
0.5,57
0.5,57
0.5,57
1,57
0.5,57
0,57
0,57
1,57
0,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0.5,57
1,57
0.5,57
1,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
1,57
0.5,57
1,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
1,57
1,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
1,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,57
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
0.5,58
0,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0.5,58
0,58
0,58
0,58
0,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0.5,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0.5,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0.5,58
0,58
0,58
0,58
0,58
0.5,58
0.5,58
0.5,58
0.5,58
